"Celso portiolli";8;True;False;1;0;1;1
245;122;76;6;12;7;1
246;130;76;6;12;7;1
247;241;106;5;11;7;1
248;92;56;7;13;7;0
249;162;106;5;12;7;1
250;50;106;5;12;7;1
251;155;106;5;12;7;1
252;113;106;5;12;7;1
253;74;56;6;16;7;0
254;2;56;6;17;7;1
255;56;56;6;16;7;0
