"8bitoperator JVE";25;False;False;1;0;1;1
124;48;192;4;27;6;0
125;214;128;10;27;12;0
126;18;157;14;19;17;0
127;474;128;14;19;17;0
128;274;157;14;19;17;0
129;114;157;14;19;17;0
130;226;157;14;19;17;0
131;346;128;14;19;17;0
132;426;128;14;19;17;0
133;362;128;14;19;17;0
134;314;128;14;19;17;0
135;330;128;14;19;17;0
136;258;157;14;19;17;0
137;178;157;14;19;17;0
138;66;157;14;19;17;0
139;458;128;14;19;17;0
140;162;157;14;19;17;0
141;282;128;14;19;17;0
142;194;157;14;19;17;0
143;250;128;14;19;17;0
144;410;128;14;19;17;0
145;82;157;14;19;17;0
146;442;128;14;19;17;0
147;490;128;14;19;17;0
148;146;157;14;19;17;0
149;98;157;14;19;17;0
150;394;128;14;19;17;0
151;50;157;14;19;17;0
152;34;157;14;19;17;0
153;378;128;14;19;17;0
154;290;157;14;19;17;0
155;298;128;14;19;17;0
156;2;157;14;19;17;0
157;242;157;14;19;17;0
158;210;157;14;19;17;0
159;266;128;14;19;17;0
160;130;157;14;19;17;0
161;378;157;8;27;10;0
162;370;37;12;27;14;0
163;18;37;14;27;17;0
164;132;128;12;25;14;0
165;342;37;12;27;14;0
166;54;192;4;27;6;0
167;132;37;12;29;14;0
168;22;192;12;11;14;0
169;457;2;14;27;17;0
170;484;157;10;17;12;0
171;100;128;14;23;17;0
172;188;128;12;23;14;0
173;344;157;12;19;14;0
174;329;2;14;27;17;0
175;265;2;14;27;17;0
176;2;192;8;17;10;0
177;44;70;12;27;14;0
178;460;157;10;17;12;0
179;496;157;10;17;12;0
180;84;192;6;11;8;0
181;110;2;12;33;14;0
182;2;37;14;27;17;0
183;72;192;4;19;6;0
184;426;157;6;31;8;0
185;12;192;8;17;10;0
186;448;157;10;17;12;0
187;116;128;14;23;17;0
188;409;2;14;27;17;0
189;233;2;14;27;17;0
190;361;2;14;27;17;0
191;258;37;12;27;14;0
192;296;99;12;27;14;0
193;408;99;12;27;14;0
194;16;70;12;27;14;0
195;217;2;14;27;17;0
196;156;70;12;27;14;0
197;44;99;12;27;14;0
198;2;2;17;27;19;0
199;48;37;12;31;14;0
200;198;70;12;27;14;0
201;254;99;12;27;14;0
202;300;37;12;27;14;0
203;496;37;12;27;14;0
204;408;70;12;27;14;0
205;240;99;12;27;14;0
206;422;70;12;27;14;0
207;58;99;12;27;14;0
208;313;2;14;27;17;0
209;393;2;14;27;17;0
210;384;37;12;27;14;0
211;366;70;12;27;14;0
212;128;70;12;27;14;0
213;377;2;14;27;17;0
214;156;99;12;27;14;0
215;160;128;12;25;14;0
216;104;37;12;29;14;0
217;324;99;12;27;14;0
218;268;99;12;27;14;0
219;58;128;12;27;14;0
220;436;99;12;27;14;0
221;114;70;12;27;14;0
222;366;99;12;27;14;0
223;2;70;12;27;14;0
224;184;70;12;27;14;0
225;324;70;12;27;14;0
226;30;128;12;27;14;0
227;345;2;14;27;17;0
228;478;99;12;27;14;0
229;240;70;12;27;14;0
230;21;2;17;27;19;0
231;76;37;12;31;14;0
232;478;70;12;27;14;0
233;86;128;12;27;14;0
234;58;70;12;27;14;0
235;450;99;12;27;14;0
236;72;128;12;27;14;0
237;352;70;12;27;14;0
238;492;70;12;27;14;0
239;2;99;12;27;14;0
240;412;37;12;27;14;0
241;281;2;14;27;17;0
242;184;99;12;27;14;0
243;492;99;12;27;14;0
244;128;99;12;27;14;0
245;489;2;14;27;17;0
246;198;99;12;27;14;0
247;146;128;12;25;14;0
248;146;37;12;29;14;0
249;398;37;12;27;14;0
250;282;99;12;27;14;0
251;468;37;12;27;14;0
252;464;99;12;27;14;0
253;152;2;12;33;14;0
254;138;2;12;33;14;0
255;124;2;12;33;14;0
