"Hachicro";24;False;False;1;0;1;1
154;392;156;24;16;28;0
155;132;156;24;16;28;0
156;340;156;24;16;28;0
157;484;122;24;16;28;0
158;288;156;24;16;28;0
159;2;156;24;16;28;0
160;148;208;0;0;0;0
161;58;208;0;0;0;0
162;162;208;0;0;0;0
163;54;208;0;0;0;0
164;504;174;0;0;0;0
165;96;208;0;0;0;0
166;26;208;0;0;0;0
167;144;208;0;0;0;0
168;118;208;0;0;0;0
169;488;174;0;0;0;0
170;32;208;0;0;0;0
171;66;208;0;0;0;0
172;68;208;0;0;0;0
173;164;208;0;0;0;0
174;52;208;0;0;0;0
175;134;208;0;0;0;0
176;100;208;0;0;0;0
177;132;208;0;0;0;0
178;28;208;0;0;0;0
179;22;208;0;0;0;0
180;140;208;0;0;0;0
181;102;208;0;0;0;0
182;154;208;0;0;0;0
183;78;208;0;0;0;0
184;124;208;0;0;0;0
185;70;208;0;0;0;0
186;88;208;0;0;0;0
187;116;208;0;0;0;0
188;496;174;0;0;0;0
189;84;208;0;0;0;0
190;114;208;0;0;0;0
191;6;208;0;0;0;0
192;48;208;0;0;0;0
193;34;208;0;0;0;0
194;122;208;0;0;0;0
195;8;208;0;0;0;0
196;104;208;0;0;0;0
197;46;208;0;0;0;0
198;50;208;0;0;0;0
199;484;174;0;0;0;0
200;74;208;0;0;0;0
201;150;208;0;0;0;0
202;94;208;0;0;0;0
203;136;208;0;0;0;0
204;14;208;0;0;0;0
205;60;208;0;0;0;0
206;500;174;0;0;0;0
207;20;208;0;0;0;0
208;126;208;0;0;0;0
209;142;208;0;0;0;0
210;166;208;0;0;0;0
211;492;174;0;0;0;0
212;86;208;0;0;0;0
213;502;174;0;0;0;0
214;40;208;0;0;0;0
215;56;208;0;0;0;0
216;486;174;0;0;0;0
217;44;208;0;0;0;0
218;92;208;0;0;0;0
219;16;208;0;0;0;0
220;128;208;0;0;0;0
221;62;208;0;0;0;0
222;108;208;0;0;0;0
223;138;208;0;0;0;0
224;64;208;0;0;0;0
225;508;174;0;0;0;0
226;106;208;0;0;0;0
227;110;208;0;0;0;0
228;12;208;0;0;0;0
229;72;208;0;0;0;0
230;24;208;0;0;0;0
231;98;208;0;0;0;0
232;4;208;0;0;0;0
233;160;208;0;0;0;0
234;120;208;0;0;0;0
235;18;208;0;0;0;0
236;112;208;0;0;0;0
237;490;174;0;0;0;0
238;498;174;0;0;0;0
239;506;174;0;0;0;0
240;146;208;0;0;0;0
241;82;208;0;0;0;0
242;30;208;0;0;0;0
243;10;208;0;0;0;0
244;36;208;0;0;0;0
245;130;208;0;0;0;0
246;38;208;0;0;0;0
247;494;174;0;0;0;0
248;90;208;0;0;0;0
249;156;208;0;0;0;0
250;152;208;0;0;0;0
251;158;208;0;0;0;0
252;42;208;0;0;0;0
253;2;208;0;0;0;0
254;76;208;0;0;0;0
255;80;208;0;0;0;0
